519,737,533
39,768,957
322,648
269,135
304,379
369,195
265,747
310,747
281,775
306,382
225,031,224
370,704
1,066,078
324,197
318,708
341,192
288,036
349,059
289,422
342,916
397,401
328,802
303,249
337,400
302,343
347,149
301,096
344,316
296,563
329,592
301,911
328,199
286,414
365,610
284,733
467,887
270,330
377,241
262,447
330,720
294,739
354,980
291,070
403,995
260,805
351,526
280,620
352,049
385,041
350,578
454,870
350,671
407,437
350,023
398,350
336,810
397,941
351,800
357,358
286,871
340,126
302,777
353,277
305,690
330,050
374,778
343,352
302,754
339,528
301,665
339,579
305,442
353,125
300,087
353,938
252,302
360,959
285,426
369,794
287,320
679,086
287,764
353,369
289,815
351,344
264,439
298,169
350,315
312,372
348,276
277,732
328,886
292,642
385,078
286,609
416,627
262,548
343,320
294,278
345,847
287,383
308,265
424,292
328,668
257,058
320,158
258,453
342,665
251,434
419,743
254,470
311,228
250,521
300,563
282,208
316,811
299,256
263,176
287,230
280,958
319,333
309,805
255,124
315,070
344,705
315,097
304,241
302,425
306,682
263,570
349,179
269,255
298,267
255,676
297,810
296,758
329,190
243,217
429,916
282,434
319,611
322,088
251,652
314,950
255,283
319,907
304,185
293,478
387,996
275,400
318,821
267,982
295,687
481,356
312,172
305,837
323,868
315,533
310,525
272,467
315,172
379,159
329,623
313,394
333,734
284,802
293,168
423,545
289,904
309,373
294,750
304,940
265,977
303,145
358,896
323,207
295,740
331,859
297,388
320,168
299,589
337,698
385,623
337,173
263,546
329,879
265,548
355,341
263,148
338,784
260,970
367,125
258,566
318,091
253,617
320,376
388,713
338,040
306,607
325,498
293,105
283,785
301,652
264,002
308,774
270,481
317,983
225,524,355
