2,893,124
3,554,722
3,152,676
5,505,936
3,084,801
3,498,161
2,867,141
3,529,253
3,189,826
2,394,407,529
4,231,454
13,437,110
3,538,231
4,016,441
5,473,674
4,546,016
3,688,449
4,017,499
5,959,682
4,124,957
3,468,812
4,140,712
3,038,886
4,252,848
3,611,745
4,647,647
3,667,839
4,159,231
3,558,532
3,945,427
3,520,115
3,804,981
2,504,674
6,353,477
3,126,691
3,151,408
3,286,898
2,774,411
4,120,547
2,514,820
4,653,036
2,346,777
2,893,116
2,405,124
3,124,464
2,914,145
3,063,152
4,385,881
2,473,905
3,000,963
2,562,294
3,027,366
2,351,355
3,002,631
2,669,131
2,610,411
3,083,323
2,476,649
3,063,426
3,210,137
2,782,066
2,406,641
4,674,037
2,354,581
3,017,918
3,075,277
3,009,968
2,944,477
2,549,020
3,031,618
2,546,024
3,080,611
2,479,004
2,715,935
2,837,538
2,564,717
3,907,001
5,140,374
4,151,694
3,162,139
4,410,621
3,739,438
4,124,628
3,909,140
4,987,221
4,188,675
4,960,481
4,290,648
4,816,183
4,710,449
4,601,660
4,799,039
6,876,798
4,291,842
4,016,471
3,636,614
4,092,367
3,592,303
4,037,046
4,784,223
4,251,803
3,202,480
4,312,828
3,245,392
3,700,476
3,228,900
4,016,046
5,503,939
3,837,912
3,363,541
4,060,265
3,163,507
4,141,399
3,358,233
4,056,142
3,841,946
2,877,520
4,003,183
3,481,482
3,695,836
3,306,416
5,714,962
3,499,011
3,558,482
3,164,195
3,152,842
4,033,623
3,688,765
3,950,617
3,078,653
4,378,876
3,511,821
3,718,221
2,804,169
3,817,481
3,394,737
6,050,309
2,606,078
2,953,204
2,837,786
3,002,614
3,896,667
3,497,111
2,908,503
3,139,245
2,986,429
2,559,820
3,406,134
3,378,405
4,194,069
3,943,009
6,050,762
3,581,775
4,043,337
2,699,994
3,869,375
2,278,603
4,234,551
3,266,674
4,004,783
3,290,524
2,592,783
2,758,591
3,208,968
3,646,436
2,356,511
4,971,199
2,953,767
3,061,137
3,297,871
3,720,892
3,335,098
2,568,264
6,005,235
3,606,596
2,829,247
4,023,557
3,748,771
4,378,821
3,681,845
3,701,458
5,025,355
2,367,902
3,370,552
3,439,936
4,604,458
3,238,819
3,893,706
3,647,343
3,822,091
3,416,431
3,938,013
3,781,106
3,825,489
3,049,976
3,047,376
5,787,360
3,835,668
3,699,109
4,026,798
3,760,817
3,145,783
4,438,512
3,386,253
4,157,683
3,987,783
3,938,742
3,709,279
3,566,664
2,458,428
5,591,369
3,011,721
4,185,054
4,009,431
4,460,440
4,734,243
3,982,619
2,632,117
5,902,753
4,278,930
3,575,695
4,205,812
3,711,956
4,202,891
2,703,201
4,117,144
3,087,608
2,796,151
2,593,659
3,459,925
3,210,441
4,218,444
3,504,245
655,341,692
