1,665,807
19,698
28,319
20,494
25,822
38,299
25,091
21,459
22,484
22,551
21,506
27,478
45,914,620
40,758
21,983
34,160
20,551
26,577
29,067
41,002
30,207
24,772
28,635
30,204
29,594
29,963
29,446
29,900
30,446
30,406
30,621
28,066
25,970
27,943
47,131
29,122
27,818
36,508
42,898
43,984
41,825
37,998
44,832
34,269
30,070
28,160
28,252
28,136
31,020
44,706
35,034
28,435
35,392
28,344
35,250
26,238
27,761
30,117
28,164
32,354
20,536
37,722
21,212
25,446
37,206
23,385
22,999
23,496
22,299
22,884
22,031
28,243
23,449
22,193
23,494
22,604
21,505
23,502
39,562
23,334
22,508
29,211
23,850
25,179
22,708
23,308
27,059
21,300
31,910
21,073
26,358
23,362
26,023
41,667
23,599
23,372
23,152
24,414
25,315
24,729
22,498
26,391
21,108
22,375
26,603
23,743
28,019
20,903
43,306
20,477
26,908
27,123
24,736
24,510
27,329
24,543
25,960
22,833
22,266
21,697
25,207
23,415
40,364
21,387
23,898
23,178
23,874
27,393
24,307
26,997
24,508
23,307
22,763
22,766
22,941
21,463
43,347
20,928
30,219
20,336
27,357
22,845
23,827
22,010
26,432
25,488
23,322
26,539
21,563
30,213
23,873
40,958
24,369
27,758
25,524
24,649
24,781
24,918
23,631
25,981
22,610
26,702
27,124
25,482
28,554
36,117
24,305
21,236
24,264
23,966
26,729
22,021
26,154
23,947
26,542
23,438
21,195
23,573
22,115
22,447
39,610
23,652
23,175
24,027
21,961
23,131
24,037
22,582
29,408
25,708
23,963
23,465
23,599
24,424
38,962
25,975
20,936
27,934
20,983
31,064
23,042
21,633
24,203
24,033
23,081
28,053
27,613
24,631
23,536
40,866
24,962
22,457
25,039
24,619
25,076
23,362
25,378
23,617
23,698
24,507
23,581
27,949
23,008
40,971
24,529
24,307
25,040
23,861
24,748
24,317
25,238
24,459
23,258
23,438
23,573
23,498
26,519
124,902
1,452,528
