256,249
244,399
390,368
252,789
245,666
250,962
251,910
235,063
243,449
236,363
240,254
262,824
276,832,146
287,036
1,044,662
303,766
444,493
249,825
267,502
292,918
268,788
286,255
304,416
253,162
300,820
259,543
315,172
264,591
313,118
265,553
312,773
393,148
280,435
219,138
411,421
387,148
338,624
398,059
385,422
413,635
295,009
251,509
299,109
292,336
297,845
300,725
429,318
303,551
255,562
292,179
257,449
289,665
305,922
348,473
279,175
288,672
298,823
292,343
247,858
362,123
215,041
386,451
213,979
270,312
232,392
251,639
242,095
246,823
237,042
249,815
278,219
212,127
317,862
224,241
232,136
265,150
1,785,556
267,497
255,580
263,348
245,610
238,665
240,094
246,866
245,777
285,830
313,407
226,455
257,411
208,043
404,142
293,893
291,917
240,001
242,467
289,282
237,413
231,445
308,207
238,466
238,919
239,451
280,680
270,668
249,647
411,638
243,812
224,130
235,398
332,921
246,222
250,321
272,477
233,832
230,519
208,193
251,027
236,266
220,917
266,079
361,260
220,909
269,014
254,937
246,689
224,324
232,019
263,188
283,174
271,871
222,343
236,434
261,032
233,070
362,188
242,019
272,062
228,071
231,764
253,839
231,318
211,230
248,804
240,062
297,927
223,974
247,853
240,964
252,923
187,004,063
