3,023,114
2,926,385
3,065,823
5,652,576
2,900,021
2,862,451
2,826,320
3,050,299
3,066,304
2,228,051,987
3,923,828
7,321,269
2,785,489
4,096,352
3,233,796
4,071,527
4,856,019
4,048,217
7,053,052
3,777,953
4,088,543
4,127,161
4,514,218
2,782,519
5,555,610
3,026,062
2,975,806
4,389,377
3,640,000
2,717,796
2,954,740
3,680,576
3,729,739
6,331,892
4,632,799
4,532,832
4,004,243
4,830,720
5,493,190
5,220,240
5,358,285
5,998,046
4,868,352
3,638,100
2,996,848
4,944,949
4,095,985
7,662,643
3,195,838
4,082,863
4,539,471
4,677,527
4,588,098
2,930,122
4,135,542
3,914,592
4,523,255
4,496,207
2,833,208
4,381,185
4,375,125
7,746,136
3,556,381
4,470,792
3,933,196
3,903,137
2,388,495
2,884,590
2,222,277
4,050,103
3,092,205
3,493,236
3,932,318
3,485,251
2,654,662
2,593,870
6,402,002
3,937,082
3,290,626
2,558,374
2,633,680
3,237,148
4,059,436
2,437,269
4,591,759
3,686,747
2,482,372
2,668,986
4,530,072
3,078,867
2,466,696
4,764,986
3,406,961
3,782,478
3,127,539
3,066,281
2,784,136
2,366,663
2,933,737
2,154,176
3,298,022
2,824,049
3,784,275
2,590,657
3,424,553
3,256,287
6,993,831
5,027,986
4,632,572
3,910,575
3,237,266
2,589,007
2,475,903
2,560,055
3,217,808
3,302,132
3,318,320
2,534,174
2,518,235
2,514,037
4,467,488
2,921,095
3,094,433
3,176,373
3,018,298
3,189,645
3,759,840
3,150,488
3,446,674
3,080,488
3,421,890
3,398,061
3,880,213
3,399,947
5,448,939
2,472,190
3,070,525
2,506,011
3,026,546
2,864,083
3,663,732
4,164,498
2,494,459
2,876,292
3,738,922
3,222,540
3,335,593
3,060,501
2,549,905
37,326,399
4,044,614
3,722,024
3,048,531
2,432,856
3,499,284
2,216,037
3,035,980
2,112,604
2,687,662
2,533,946
2,641,118
2,515,078
2,705,964
3,378,323
6,715,223
3,100,697
2,817,731
2,555,600
2,522,202
2,457,113
3,909,291
3,428,140
2,984,871
3,632,644
3,071,781
3,019,046
2,474,701
2,290,163
4,716,280
5,038,746
2,683,345
2,969,483
2,198,341
3,061,362
2,994,363
2,629,635
2,508,982
2,673,074
2,382,717
2,632,511
2,515,075
2,498,287
2,503,342
5,177,920
2,664,702
2,468,729
2,598,301
2,568,255
2,429,023
2,937,288
2,420,616
2,653,675
1,920,136,674
