1,340,313
1,366,420
1,321,452
2,797,905
1,355,483
1,322,694
1,406,932
1,339,699
1,423,930
2,671,833,893
1,675,969
2,770,489
1,464,365
1,828,292
1,336,483
1,624,241
1,831,711
1,508,599
2,569,365
1,451,521
1,618,383
1,611,330
1,842,383
1,282,579
2,180,297
1,452,123
1,414,297
1,784,450
1,513,772
1,359,332
1,418,235
1,560,630
1,554,411
2,381,080
1,649,537
1,652,622
1,478,604
1,937,610
2,243,553
2,084,520
2,185,370
2,312,697
2,045,698
1,709,221
1,429,711
2,021,272
1,561,266
2,776,218
1,250,683
1,659,770
1,803,080
1,803,401
1,811,626
1,394,811
1,818,468
1,770,084
1,752,423
1,773,676
1,402,357
1,811,754
1,795,128
3,385,920
1,561,449
1,968,310
1,539,632
1,524,603
1,322,620
1,542,276
1,209,139
1,678,243
1,393,832
1,658,742
1,479,619
1,615,635
1,226,525
1,369,576
2,521,244
1,620,674
1,422,125
1,454,044
1,336,210
1,470,412
1,560,324
1,354,465
1,827,883
1,521,788
1,313,342
1,392,900
2,539,468
1,458,138
1,348,090
2,131,276
1,555,126
1,608,679
1,315,899
1,466,578
1,444,160
1,288,584
1,676,924
1,210,603
1,687,932
1,352,917
1,667,024
1,245,510
1,443,173
1,417,688
2,447,014
1,671,676
1,589,762
1,491,499
1,340,387
1,436,316
1,395,751
1,442,753
1,439,471
1,586,475
1,517,699
1,373,127
1,423,625
1,408,396
2,195,767
1,364,086
1,659,543
1,454,534
1,518,943
1,483,007
1,593,658
1,176,434
2,187,138
1,428,201
1,614,958
1,492,566
1,587,950
1,481,886
2,657,563
1,393,462
1,449,739
1,400,512
1,497,675
1,441,702
1,760,680
1,639,588
1,224,287
1,648,141
1,620,768
1,402,624
1,411,585
1,372,270
1,430,200
42,689,162
1,790,621
1,518,442
1,402,542
1,393,682
1,535,963
1,199,837
1,565,754
1,166,011
1,462,780
1,399,511
1,445,699
1,397,469
1,530,855
1,491,959
2,540,019
1,252,613
1,484,354
1,393,033
1,396,360
1,374,492
1,553,075
1,387,165
1,467,847
1,585,554
1,424,262
1,457,575
1,364,481
1,316,676
2,094,478
1,684,290
1,249,658
1,614,445
1,254,475
1,648,053
1,388,465
1,438,792
1,392,436
1,482,030
1,387,425
1,433,367
1,414,115
1,415,055
1,427,560
2,586,557
1,487,558
1,392,904
1,431,319
1,414,747
1,359,944
1,596,830
1,373,574
1,462,194
1,990,496,189
