21,081,674
49,857
50,930
52,530
55,338
52,395
51,449
53,207
51,622
51,678
51,406
54,601
121,350,677
444,453
125,283
55,944
46,934
68,651
48,132
72,402
49,622
67,557
58,056
71,096
56,964
64,878
63,412
64,536
66,811
132,663
59,562
65,583
55,707
58,555
62,352
70,762
83,631
80,679
75,737
84,015
100,387
71,118
65,021
68,593
135,978
67,705
63,580
53,362
72,265
59,009
119,350
54,453
65,751
53,585
74,440
59,580
69,812
50,123
60,883
133,585
70,306
59,708
54,452
49,275
54,397
50,986
50,654
57,386
55,077
60,575
56,550
48,775
57,906
115,175
57,420
56,354
52,908
56,475
57,079
55,044
63,949
53,820
52,929
68,152
48,966
49,559
59,876
54,785
114,103
53,374
54,461
56,950
59,187
53,826
55,415
56,583
54,676
58,363
53,063
63,135
56,467
55,046
53,742
46,957
57,902
55,552
69,840
48,243
58,461
58,806
58,024
60,286
55,310
49,838
52,816
49,174
48,686
198,588
56,137
54,652
59,429
49,682
61,825
51,229
52,272
44,806
56,898
56,478
48,825
50,685
55,302
66,469
115,809
51,700
48,182
46,959
47,500
54,314
51,038
57,396
48,797
51,464
52,846
51,138
58,419
52,199
49,451
186,099
59,267
48,298
57,191
65,670
59,250
50,787
51,719
53,998
51,870
53,692
49,337
52,298
53,212
117,447
55,094
50,867
52,572
49,243
58,998
46,349
69,278
58,968
48,851
58,852
69,033
14,174,201
9,685,860
