491,148,703
39,663,285
245,662
269,882
251,586
273,021
256,253
270,289
246,451
83,162,719
286,740
1,175,429
345,810
299,434
238,950
315,396
260,289
307,323
258,190
300,636
258,709
307,604
244,270
347,779
259,413
463,603
257,281
279,092
256,910
304,031
260,864
319,230
679,700
302,268
261,516
305,650
283,087
263,577
301,928
256,983
430,788
260,596
293,587
316,353
367,547
318,393
368,439
313,663
342,821
310,465
350,751
321,466
363,467
244,021
321,019
431,325
307,664
260,286
295,957
278,255
309,645
255,518
305,122
251,205
317,807
254,278
324,422
255,596
311,977
232,538
423,231
263,963
309,015
260,507
308,725
279,253
314,145
250,399
311,385
242,999
443,184
293,029
282,156
319,280
322,878
401,393
269,178
381,762
248,905
286,197
283,103
301,798
307,168
274,400
267,773
266,710
265,430
297,298
269,862
265,451
331,402
320,312
211,250
305,256
240,650
244,687
238,080
321,163
244,216
292,240
254,840
266,699
307,455
244,681
226,012
341,415
284,528
259,180
252,513
261,550
237,356
263,821
244,670
304,679
223,575
293,918
224,521
262,019
259,726
405,030
306,778
218,051
293,973
251,260
281,518
279,208
262,894
284,331
251,572
281,609
212,005
272,744
272,227
277,339
363,317
288,430
237,276
283,217
239,164
293,941
228,191
344,020
231,465
309,277
220,421
312,696
229,420
310,507
235,299
401,712
258,951
276,423
225,147
316,114
239,729
383,882
222,478
309,268
250,593
265,637
291,386
233,137
331,528
292,133
381,065
297,197
225,084
302,065
252,215
285,700
226,179
305,061
242,978
305,832
230,368
246,358
285,526
234,815
395,451
235,285
258,298
227,479
295,721
232,985
1,104,634
315,346,131
