10,244,025
50,874
44,729
43,967
44,704
41,391
48,032
40,486
62,338
44,595
49,292
18,852,569
52,356
151,064
54,615
57,329
46,471
50,194
44,521
50,473
42,965
65,873
46,488
50,596
46,313
50,861
47,359
52,608
49,172
52,599
44,249
52,472
42,762
51,227
43,619
45,220
209,291
53,502
43,507
54,622
40,990
53,303
45,410
48,575
44,034
53,137
43,069
53,218
40,522
59,007
48,873
69,682
59,505
49,940
60,064
51,257
55,840
53,559
52,084
52,829
48,535
46,200
52,914
40,483
48,513
46,507
64,785
46,071
49,552
45,707
52,498
47,063
61,904
39,256
49,125
45,984
53,392
43,008
51,618
41,514
55,107
54,746
50,720
43,130
51,512
43,571
51,756
42,099
51,363
49,196
44,551
47,455
44,240
52,118
44,535
52,398
55,870
55,845
43,579
48,767
53,231
54,867
39,884
46,501
39,531
47,231
41,526
42,807
40,408
45,319
62,715
48,049
41,849
42,304
47,846
40,250
49,116
44,699
43,652
37,659
46,429
36,324
48,607
37,160
50,240
59,455
39,798
43,033
39,271
48,798
45,049
57,670
36,126
44,147
40,852
45,122
38,733
49,277
42,466
48,120
60,887
36,420
40,844
38,008
60,394
39,610
49,207
31,076
51,705
39,894
50,509
35,227
50,474
46,651
60,973
46,056
48,146
46,051
37,077
53,532
44,598
53,048
42,531
45,042
43,387
47,625
48,027
50,837
39,506
63,981
46,182
44,944
37,408
51,812
42,942
50,131
43,458
52,072
44,263
50,923
44,225
52,276
41,048
49,109
64,197
41,901
48,929
41,338
50,889
41,468
53,727
39,545
48,814
46,463
50,782
47,425
49,132
44,550
52,954
50,336
52,833
40,569
46,567
42,000
46,764
41,921
2,016,214
