524,548,481
320,716
237,697
268,374
286,510
245,993
288,122
239,007
272,981
247,237
269,101,170
279,893
1,119,951
300,662
268,849
300,350
279,498
260,980
296,106
262,569
296,574
264,055
305,264
265,816
407,104
255,815
300,061
246,808
398,858
262,736
294,655
262,184
298,740
257,888
317,117
246,457
334,559
245,386
316,172
365,672
306,257
256,075
314,008
258,455
294,340
297,598
266,211
301,122
268,846
266,962
259,079
372,677
314,442
353,886
434,649
367,568
299,063
362,987
313,393
314,193
369,028
294,825
276,825
334,433
259,791
313,075
253,068
324,507
267,044
357,480
298,441
267,787
305,370
270,293
286,028
258,233
309,056
259,732
271,753
288,704
264,192
312,936
278,442
310,353
380,809
241,432
309,455
281,345
306,270
253,207
315,784
265,418
312,906
264,900
279,938
287,033
341,120
298,604
426,407
281,461
246,370
282,041
243,790
283,722
237,113
244,485
276,157
273,979
283,476
243,106
277,209
247,109
278,356
419,049
266,874
302,421
251,329
302,636
222,900
342,196
268,489
235,472
318,617
246,689
290,907
251,297
267,847
359,922
276,780
248,088
295,592
231,641
288,886
255,751
306,092
226,881
298,848
224,412
279,051
235,846
278,672
274,435
393,465
243,207
275,622
275,947
257,057
285,281
225,272
296,270
266,448
270,128
286,517
236,729
301,518
237,658
295,449
355,809
290,391
247,203
234,505
294,685
232,733
311,211
236,620
233,069
283,973
261,866
267,560
228,414
308,293
335,292
319,389
226,231
316,905
241,031
279,919
286,493
279,159
229,595
241,909
282,485
254,795
293,249
256,824
285,870
348,646
267,117
249,991
271,235
255,957
387,881
236,300
314,236
236,971
303,155
250,461
272,586
230,933
325,062
232,005
393,666
258,289
275,164
248,033
307,599
244,092
316,295
235,706
368,015
213,951
321,884
251,418
284,432
259,943
354,467
275,326
206,336
309,204
240,488
258,347
283,767
234,638
288,869
236,921
285,342
263,476
264,909
245,326
278,809
378,082
310,239
222,895
303,575
227,924
316,984
320,408
271,458
233,708
306,844
248,105
11,325,418
