463,645
7,267
2,909
2,986
2,785
2,745
3,112
2,647
7,811
2,746
3,295
4,849,216
3,456
32,212
4,059
3,823
3,035
3,566
2,947
3,521
2,911
7,896
2,972
3,306
3,029
3,387
3,042
3,631
3,155
3,621
3,065
3,356
2,729
3,584
2,971
3,045
23,183
3,757
2,938
3,778
2,737
3,617
3,038
3,198
3,007
3,597
2,737
3,632
2,622
4,169
3,283
9,252
4,240
3,439
4,282
3,454
3,900
3,866
3,474
3,629
3,354
3,125
3,769
2,604
3,222
3,135
7,581
3,085
3,358
3,074
3,489
3,023
4,508
2,572
3,208
2,999
3,475
2,714
3,456
2,641
3,666
7,101
3,403
2,890
3,325
2,835
3,350
2,682
3,560
3,410
3,046
3,186
2,976
3,631
2,888
3,458
7,221
3,687
2,820
3,283
3,311
3,728
2,512
3,293
2,583
3,224
2,709
2,850
2,703
3,126
7,864
3,109
2,838
2,764
3,530
2,692
3,451
2,933
2,798
2,460
3,236
2,250
3,410
2,415
3,034
7,423
2,757
2,698
2,542
3,415
3,579
4,156
2,286
3,310
3,137
2,984
2,575
3,580
2,920
3,403
9,011
2,701
2,777
2,494
4,381
2,459
3,402
2,547
3,761
2,549
3,462
2,826
3,421
3,391
7,956
3,062
3,221
2,967
2,765
3,775
2,840
3,454
2,704
3,222
2,669
3,038
2,911
3,233
2,981
7,439
3,138
3,265
2,368
3,333
2,622
3,165
2,664
3,245
2,861
3,323
2,903
3,166
2,586
3,119
7,739
2,683
3,253
2,550
3,754
2,575
3,963
3,060
3,194
3,053
3,131
3,102
3,261
2,898
3,289
6,752
3,794
2,417
3,015
2,773
3,119
2,691
158,451
