1,552,838
1,563,371
1,734,804
2,098,861
1,556,604
1,632,146
1,508,662
1,326,729,373
1,841,486
5,805,034
1,471,321
2,081,447
1,501,932
1,806,236
1,576,149
1,678,770
1,504,229
2,388,399
1,621,333
1,597,746
1,772,489
1,676,312
2,024,325
1,724,830
1,695,626
2,810,096
2,027,980
1,620,391
1,815,431
1,466,749
1,845,889
1,655,241
2,281,110
1,628,993
1,799,187
1,709,721
1,717,993
1,673,011
1,702,409
1,656,419
1,667,435
2,093,505
1,855,064
1,987,511
1,952,684
1,956,816
2,096,651
2,510,949
1,978,864
1,842,189
1,580,291
1,792,182
1,612,836
1,736,328
1,497,252
1,733,736
1,734,345
1,633,852
1,664,598
2,250,828
1,637,010
1,771,363
2,235,003
1,722,557
1,516,093
1,772,109
1,575,438
1,746,180
1,512,608
1,811,469
1,678,958
1,739,913
1,705,863
1,595,702
1,684,885
1,720,787
1,775,245
2,170,076
1,719,431
1,571,260
1,773,163
1,543,638
2,113,621
1,677,462
1,818,381
1,497,866
1,681,257
1,729,565
1,526,304
1,642,770
1,629,504
2,567,421
1,698,308
1,456,236
1,566,481
1,687,449
1,444,743
1,673,834
1,435,692
1,638,413
1,674,612
1,594,147
1,648,756
1,655,978
1,597,567
1,400,844
2,540,347
1,549,452
1,753,171
1,572,194
1,599,343
1,495,559
1,570,783
1,480,424
1,565,516
1,669,337
1,553,275
1,543,799
1,472,545
1,419,277
2,223,659
1,454,758
1,681,563
1,628,598
1,494,474
1,594,527
1,529,606
1,808,561
1,531,546
1,664,349
1,516,465
1,609,584
1,509,273
1,575,652
1,484,601
3,002,722
1,507,250
1,755,576
1,402,322
1,677,399
1,868,623
1,516,930
1,483,505
1,626,284
1,671,153
1,494,994
1,497,957
1,547,775
1,605,625
2,293,377
1,551,216
1,558,049
1,278,323
1,571,837
1,559,635
1,591,184
1,758,135
1,592,121
1,518,136
1,506,715
1,447,893
1,923,948
1,468,643
1,577,743
2,085,619
1,454,523
1,723,977
1,486,999
1,738,335
1,480,482
1,541,560
1,481,810
1,687,152
1,640,836
1,542,129
1,540,512
1,713,673
1,563,080
1,635,873
2,814,491
1,487,160
1,584,246
1,562,086
1,515,525
1,819,598
1,520,441
1,516,305
1,554,182
1,655,478
1,652,551
1,740,926
1,574,626
1,289,115
1,597,194
2,976,333
1,733,668
1,429,316
1,764,858
1,733,093
1,657,916
1,568,638
1,678,115
1,651,740
2,670,520
1,522,073
1,648,072
1,599,359
1,548,939
2,250,743
1,469,127
1,455,251
1,541,742
1,592,206
1,671,477
1,671,222
1,616,474
1,474,023
1,552,506
1,655,960
1,467,949
1,754,748
1,458,067
2,223,459
657,281,695
