868,894,795
491,013
476,266
706,342
499,511
472,235
519,648
484,100
498,178
494,094
466,431
262,950,144
534,669
1,949,106
517,914
548,962
474,376
613,344
705,385
521,573
531,714
538,791
537,916
616,084
510,925
496,580
513,027
489,717
554,754
515,278
567,354
512,421
558,446
743,437
537,971
513,347
546,801
497,877
571,556
490,615
554,048
529,886
551,441
512,678
546,843
574,269
503,672
557,696
819,075
657,641
624,623
639,282
595,970
626,079
599,989
664,384
572,821
599,160
513,511
486,884
558,394
517,525
543,363
744,755
521,510
535,765
494,689
517,041
583,923
489,773
574,567
454,155
555,738
548,338
539,371
554,196
538,483
717,493
518,917
529,773
559,294
491,937
548,224
973,899
529,083
556,508
495,260
532,194
523,736
548,882
537,565
514,684
784,910
564,742
537,872
681,224
489,091
506,305
482,809
496,152
480,799
489,235
469,046
497,155
467,518
584,425
467,187
732,881
453,712
495,610
472,609
484,280
491,834
516,881
498,648
480,330
500,217
430,903
521,573
467,240
555,094
495,905
738,572
497,394
465,902
508,171
468,387
499,208
511,950
512,820
494,452
535,265
476,364
502,716
482,712
505,116
727,830
447,867
520,884
462,894
501,576
507,396
484,248
498,496
541,772
522,089
451,712
519,934
430,030
521,999
627,142
635,936
529,586
437,761
513,606
426,160
546,224
513,452
522,187
490,081
460,326
505,032
444,873
544,283
410,973
765,118
461,789
539,879
445,380
728,257
507,282
514,079
446,631
508,676
435,891
515,605
455,321
481,305
544,700
512,920
669,955
531,415
405,685
536,014
462,202
562,150
427,742
456,292
532,715
438,923
523,970
442,786
501,968
504,529
759,935
524,113
445,956
464,166
551,711
496,698
515,795
546,199
470,718
538,687
442,638
500,367
453,242
599,695
748,435
466,282
595,379
439,128
555,911
456,823
517,409
420,939
584,338
591,973
386,115
642,070
448,137
517,102
546,445
703,327
515,423
475,005
539,090
438,999
539,258
436,425
527,533
432,762
573,362
429,924
544,930
448,801
529,856
689,904
545,102
438,889
557,033
463,368
558,703
433,038
528,044
450,225
542,555
447,183
543,885
469,030
535,601
439,527
747,065
442,776
545,857
519,446
50,555,522
