3,576,973
2,618,345
3,997,584
2,397,682
3,687,911
2,997,976
3,519,812
2,885,455
3,512,350
1,982,006,546
4,556,799
6,642,722
6,233,858
3,472,797
3,834,081
4,043,339
5,810,664
3,449,998
4,449,686
3,492,365
4,433,278
3,430,066
4,389,588
3,707,879
3,332,328
3,287,982
2,464,233
6,659,204
2,894,391
3,185,105
3,114,356
4,856,987
2,487,019
3,972,678
4,315,244
2,813,385
3,067,985
3,490,994
4,693,347
2,313,493
3,381,969
2,476,448
9,140,991
5,892,179
5,807,296
4,510,417
5,559,590
4,983,844
4,070,057
3,017,348
4,659,637
4,087,311
4,887,842
3,917,720
3,690,367
4,778,192
3,794,674
6,348,912
3,754,164
3,127,195
3,636,340
4,661,914
3,680,365
4,259,552
2,388,208
4,395,043
3,715,011
3,523,065
4,584,100
3,936,605
2,479,216
5,332,336
2,353,775
3,313,457
2,769,858
3,984,541
2,968,171
2,393,918
3,974,436
2,473,762
2,250,443
3,659,218
3,054,024
3,083,548
2,133,306
3,429,818
5,889,900
2,955,906
2,135,849
3,728,158
3,409,379
3,223,839
2,714,048
2,658,267
4,254,670
3,571,716
4,792,915
3,967,813
3,758,052
2,349,700
4,714,158
5,110,337
4,080,949
3,714,258
3,657,576
2,164,312
2,939,346
2,112,866
3,456,991
3,174,992
3,545,969
2,369,108
2,780,642
2,232,530
3,214,891
3,119,648
4,602,452
2,842,048
2,760,932
4,906,404
3,670,362
2,978,387
2,561,262
2,474,714
4,258,871
2,637,082
4,354,480
3,076,023
3,562,614
3,442,379
5,756,925
2,250,171
3,497,685
2,852,322
4,162,066
2,203,870
3,420,003
3,060,940
3,787,343
3,110,665
3,303,499
2,272,347
3,299,726
2,744,685
3,528,087
5,854,015
10,659,444
2,494,534
3,413,316
3,144,602
3,663,854
2,150,096
3,067,329
2,596,834
3,129,830
4,412,889
3,249,512
4,977,404
2,935,609
4,755,445
5,412,817
3,201,863
2,828,830
3,164,883
2,150,705
2,837,434
2,207,459
3,008,344
2,110,567
3,118,935
2,243,961
2,722,297
2,208,390
2,752,824
2,226,166
4,735,454
2,862,961
2,179,417
2,844,788
1,818,521,381
