1,592,210
1,210,142
1,730,730
1,187,236
1,674,874
1,211,999
1,625,521
1,342,308
1,594,572
2,283,104,530
1,898,235
2,267,561
2,804,224
1,498,297
1,676,305
1,525,139
2,115,369
1,536,734
1,870,798
1,501,907
1,661,524
1,492,634
1,897,835
1,462,838
1,600,520
1,599,853
1,220,206
2,689,289
1,419,445
1,578,355
1,366,540
1,892,763
1,228,609
1,717,282
1,721,694
1,386,688
1,469,221
1,427,143
1,888,927
1,212,498
1,587,029
1,237,964
3,614,510
2,189,127
2,506,679
1,942,873
2,479,261
1,937,954
1,941,117
1,306,951
1,921,860
1,573,635
2,022,112
1,564,232
1,589,824
1,898,734
1,587,297
2,720,480
1,544,537
1,620,602
1,520,113
1,946,901
1,570,544
1,974,189
1,207,095
1,883,050
1,661,216
1,676,559
1,848,497
1,659,707
1,206,749
2,468,184
1,416,620
1,196,288
1,397,533
1,590,800
1,551,666
1,236,801
1,817,803
1,188,505
1,223,250
1,736,619
1,250,681
1,593,324
1,220,444
1,634,728
2,003,025
1,589,987
1,189,846
1,794,439
1,084,653
1,643,191
1,337,848
1,499,203
1,763,621
1,470,035
1,620,043
1,446,411
1,721,811
1,200,597
1,691,472
2,175,100
1,796,897
1,198,748
1,640,339
1,225,569
1,678,058
1,147,181
1,774,278
1,268,694
1,645,566
1,299,239
1,655,775
1,201,076
1,461,676
1,597,165
2,077,635
1,583,146
1,342,939
1,830,246
1,483,059
1,335,556
1,388,359
1,326,701
1,654,425
1,281,118
1,825,405
1,238,012
1,635,161
1,173,950
2,446,311
1,240,507
1,807,935
1,162,316
1,977,454
1,243,120
1,766,678
1,280,633
1,860,981
1,182,312
1,627,290
1,203,308
1,635,674
1,319,595
1,624,515
2,296,691
7,637,924
1,245,092
1,766,570
1,273,087
1,647,603
1,204,179
1,653,569
1,192,079
1,473,223
1,894,041
1,430,639
1,839,709
1,252,758
1,825,104
2,177,818
1,594,742
1,207,566
1,644,677
1,162,436
1,526,581
1,205,858
1,629,680
1,170,552
1,657,006
1,245,874
1,542,475
1,214,133
1,611,666
1,224,281
2,098,024
1,592,623
1,207,666
1,613,264
1,852,010,882
