528,558,751
3,832,352
206,908
201,620
196,665
221,142
172,374
376,742
180,989
226,765
199,298
195,339
202,259
149,002,643
236,975
470,904
200,650
257,777
234,499
226,911
223,469
221,272
406,890
229,116
272,393
196,664
236,924
249,577
258,697
250,865
227,791
238,888
245,886
252,876
244,512
227,116
348,590
529,701
368,456
363,861
368,857
341,402
267,202
246,219
205,656
264,907
260,866
266,989
256,927
211,535
264,098
503,299
236,731
277,026
235,075
244,243
253,913
242,647
273,441
231,307
243,387
314,097
220,906
200,126
206,246
182,301
421,157
178,179
237,707
181,902
200,154
197,728
234,278
224,931
244,282
246,056
227,188
210,309
229,316
217,137
370,918
188,212
217,286
222,997
210,605
283,396
203,454
239,712
199,327
256,075
200,867
210,016
213,353
223,487
213,938
400,559
250,415
204,393
214,291
204,668
642,953
234,193
191,031
249,899
200,501
183,659
212,919
213,859
224,336
203,185
409,734
216,169
210,400
206,914
208,379
256,981
191,512
234,467
255,942
231,703
220,011
211,553
221,275
213,647
379,104
202,165
256,516
312,281
233,671
206,000
218,088
225,195
211,878
269,320
206,973
252,458
194,942
231,644
189,194
412,874
254,153
207,306
236,226
225,414
221,506
216,983
200,858
242,139
213,403
212,955
238,838
218,564
191,089
222,948
366,750
198,308
249,258
227,158
295,644
210,146
211,888
198,664
208,818
200,866
202,535
209,258
290,106
193,586
358,613
190,402
187,403
225,603
218,032
263,612
185,850
205,977
196,260
214,122
206,833
226,749
250,259
223,939
224,421
1,305,805
446,267,578
