12,387
8,311
8,631
7,943
7,093
8,591
7,294
8,950
8,108
6,586
7,867
11,546
8,683
328,400
10,278
19,165
13,413
9,067
9,718
8,290
10,051
9,168
11,327
7,124
9,834
7,267
16,120
8,217
12,400
8,851
10,613
10,307
9,692
11,154
10,345
14,023
11,383
14,162
12,693
15,305
10,014
15,922
9,258
11,306
9,010
10,038
21,219
11,592
9,253
11,719
9,105
11,907
7,286
10,860
9,352
16,227
8,494
10,005
10,237
8,383
7,604
8,277
6,086
6,571
7,329
6,140
7,966
5,875
8,178
7,855
13,238
7,883
7,676
7,578
5,892
7,768
5,731
8,960
5,390
9,989
5,978
8,317
5,951
7,291
6,176
11,318
6,275
5,829
7,293
15,618
8,872
8,294
7,586
6,457
8,019
6,236
9,533
8,540
10,215
10,008
9,016
8,090
9,798
7,044
10,330
5,947
8,178
6,631
7,784
6,923
7,077
7,099
6,051
9,922
10,792
8,944
5,849
8,691
8,380
6,623
8,251
6,137
8,217
6,034
8,143
7,192
9,746
6,361
12,097
5,847
8,427
7,322
5,462
7,218
7,193
8,579
6,229
6,968
6,268
8,403
7,320
7,559
7,800
12,364
7,842
8,386
7,389
6,349
7,604
8,949
8,424
5,561
7,238
6,678
14,594
6,506
9,470
5,781
29,381
4,388,517
