302,340
81,324,800
84,122,175
64,183,019
213,263
298,894
216,824
279,007
215,021
271,441
221,103
285,820
651,856
542,907,059
318,914
1,294,107
266,091
233,607
337,826
203,205
322,325
339,315
302,876
310,333
288,513
378,125
473,616
427,533
470,518
491,246
558,547
447,040
213,200
392,305
332,375
303,290
300,076
383,550
266,343
352,877
326,751
598,595
243,539
412,935
217,414
232,947
305,353
256,671
275,581
212,387
351,054
185,376
261,787
215,316
216,156
170,080
460,359
269,829
232,427
326,381
372,166
210,717
275,757
254,466
290,198
202,826
235,539
210,182
276,430
222,395
287,109
471,951
251,912
275,068
337,222
251,691
299,036
223,369
309,256
180,838
266,555
265,414
323,438
212,496
319,940
390,928
295,293
203,249
269,807
220,875
272,320
217,601
269,410
283,616
275,011
264,865
270,812
218,675
272,957
207,641
515,371
214,908
242,496
286,724
207,717
283,977
222,358
268,840
213,611
276,428
221,833
210,541
291,442
218,181
283,017
386,747
281,604
211,601
276,391
207,969
277,276
285,091
208,020
275,131
226,848
265,618
1,042,819
229,477
286,554
396,662
115,595,719
413,316,326
