1,281,733
1,345,367
1,843,375
1,271,136
2,604,098
1,378,075
1,626,068
1,274,793
1,678,576
2,145,395,654
2,092,572
2,371,001
1,562,519
1,648,887
1,619,999
1,801,349
2,135,825
1,712,590
1,941,534
2,729,429
1,982,893
1,560,072
1,763,994
1,326,313
1,736,782
1,657,957
14,934,125
1,940,699
4,533,832
1,628,934
2,073,683
3,545,451
2,530,803
4,201,308
1,253,174
2,358,303
1,911,767
1,689,226
1,848,164
2,211,935
1,560,965
2,135,195
1,910,298
1,881,299
1,568,671
2,157,548
1,665,760
1,300,961
13,486,207
1,136,092
1,746,475
1,260,703
2,027,413
1,366,327
1,774,292
1,246,255
1,684,864
1,218,802
1,450,093
1,221,431
1,764,112
1,441,285
2,068,223
2,524,372
1,465,264
1,318,511
1,633,253
1,374,529
1,626,558
1,463,103
1,473,537
1,298,636
1,565,217
1,388,413
1,937,220
1,454,433
1,319,830
1,615,862
2,269,203
1,744,241
1,760,931
1,363,123
1,672,946
1,246,448
1,733,761
1,266,901
1,587,203
1,526,649
1,604,484
1,390,532
1,555,780
1,596,909
2,310,708
1,740,864
1,423,476
1,742,067
1,237,760
1,425,491
1,338,342
1,693,835
1,425,111
1,798,649
1,659,942
1,713,177
1,326,564
1,170,485
1,647,348
2,104,342
1,709,541
1,262,925
1,874,399
1,274,107
1,657,890
1,309,926
1,655,666
7,609,629
1,243,357
1,629,191
1,276,540
1,661,609
1,307,218
1,563,310
277,699,368
3,285,573,065
