1,729,113
1,319,119
1,703,917
1,328,425
2,918,731
1,450,098
1,593,766
1,361,422
1,780,854
2,746,815,114
2,006,177
7,082,783
1,467,115
1,952,567
1,408,471
1,614,537
1,719,723
1,824,758
1,905,032
1,592,743
1,893,873
1,578,908
2,355,778
1,731,406
1,756,356
1,596,444
2,430,993
1,637,333
1,663,907
1,519,130
1,561,708
1,532,749
1,751,582
1,478,829
1,720,563
1,409,012
1,934,924
1,498,810
1,642,639
1,493,985
1,779,957
2,106,243
1,821,974
1,371,291
1,924,387
1,376,174
1,833,601
1,316,817
1,614,301
1,423,805
1,640,109
1,577,699
1,446,698
1,532,115
1,419,848
2,141,582
1,386,858
1,600,977
2,586,325
1,640,473
1,556,131
1,645,827
1,343,170
1,706,377
1,321,166
1,755,273
1,367,470
1,621,708
1,535,896
1,536,407
2,177,069
1,431,110
1,605,229
1,952,161
1,600,144
1,380,637
1,656,420
1,324,338
1,730,461
1,305,022
2,015,643
1,739,838
1,807,339
1,360,658
1,683,186
1,945,614
1,596,972
1,438,019
1,623,646
1,506,344
1,638,634
1,374,336
1,703,320
1,470,727
1,560,711
1,463,083
1,785,824
1,402,461
1,760,825
1,384,329
2,330,697
1,354,824
1,743,554
1,308,757
2,024,034
1,422,207
1,749,875
1,509,146
1,723,020
2,046,822
2,096,901
1,778,989
2,200,350
1,763,909
2,841,073
1,874,194
2,073,012
1,790,014
2,339,511
1,856,076
1,695,370
1,619,043
1,870,828
1,787,543
1,658,055
1,838,192
1,568,697
1,859,912
1,633,970
5,143,729
1,718,766
1,756,200
1,679,874
1,861,516
1,554,012
1,851,357
1,636,431
1,842,491
1,764,493
1,812,342
1,499,837
1,901,960
1,602,807
2,012,824
1,995,798
1,892,286
1,546,254
1,883,615
1,771,952
1,650,634
1,612,390
2,219,817
1,379,401
1,778,232
1,550,414
1,445,675
1,595,148
1,659,250
1,764,348
1,945,156
1,757,027
1,408,506
1,797,952
1,521,846
1,672,391
1,372,779
1,598,212
1,421,445
1,956,483
1,443,347
1,630,331
1,328,859
1,727,851
1,656,136
2,276,521
1,531,483
2,773,154
1,879,186
1,379,695
1,897,575
1,391,186
1,325,863
1,775,663
1,419,279
1,719,020
1,406,314
1,453,843
1,878,947
2,211,649
1,744,123
1,374,581
1,805,709
1,322,712
1,803,774
1,385,046
1,947,216
1,794,126
1,410,328
1,734,865
1,616,148
1,609,254
1,555,527
1,716,037
2,235,185
1,444,986
1,590,391
1,272,107
1,737,083
1,353,207
1,815,469
1,467,062
1,338,195
1,741,953
1,306,959
1,750,133
1,391,897
1,685,666
1,592,424
2,392,421
1,626,083
1,645,063
1,759,455
1,546,184
1,629,803
1,450,781
1,590,189
1,605,711
1,475,440
1,789,850
1,513,337
1,667,755
1,350,453
2,235,562
1,565,564
1,785,207
1,608,341
1,731,602
1,382,374
1,671,871
1,685,178
1,519,148
1,857,805
1,992,822
1,869,558
1,705,726
1,692,469
1,524,599
2,297,839
1,642,995
1,745,304
1,426,743
1,713,248
1,475,120
1,877,991
1,411,343
1,763,603
1,535,162
2,115,778
1,538,490
1,682,116
1,512,163
2,323,250
1,691,040
1,907,322
1,419,313
1,671,720
1,318,708
1,983,223
1,435,087
1,479,767
1,793,775
1,563,227
1,870,677
1,444,233
1,831,755
1,504,061
2,346,139
1,303,196
1,657,864
1,235,520
1,618,912
1,642,831
1,377,590
1,696,483
1,358,946
202,094,016
