8,811,709
8,224
6,761
7,334
7,228
7,533
6,606
7,998
6,862
7,889
34,498,310
8,742
220,070
10,698
6,955
8,857
7,305
8,931
7,344
9,069
7,320
8,072
14,483
8,638
6,790
40,843
7,625
9,025
10,186
8,639
8,115
8,834
7,430
9,737
8,122
7,777
9,356
7,826
9,475
8,040
42,561
8,242
9,855
7,992
8,996
8,136
9,675
9,894
10,374
10,639
9,027
10,554
8,720
9,742
9,139
45,519
9,166
10,224
9,048
10,256
8,081
8,147
7,872
9,270
7,303
9,273
7,811
9,402
7,491
40,974
8,038
9,068
7,509
7,968
8,317
9,528
8,656
7,703
7,766
8,032
9,415
10,606
8,752
7,698
41,549
7,537
8,088
7,657
8,652
7,129
9,977
7,202
7,930
6,703
8,151
6,595
8,067
6,887
8,730
39,612
9,772
6,474
8,210
6,255
10,235
7,049
8,461
5,996
7,140
7,891
6,794
8,449
6,449
8,153
39,980
7,453
8,165
7,274
6,716
11,699
6,998
8,378
6,678
9,316
8,106
7,037
7,816
7,050
9,188
40,983
10,477
10,052
9,987
6,703
8,247
8,262
7,066
9,635
6,807
8,369
8,042
12,278
10,013
8,396
40,355
8,780
7,919
8,190
8,745
8,422
7,048
8,607
7,550
8,695
8,677
7,617
8,965
7,118
9,427
40,801
7,938
7,862
8,306
7,438
8,896
6,932
9,224
7,194
8,320
7,721
8,021
7,046
7,812
41,210
8,862
6,665
9,498
6,537
9,561
6,657
8,519
7,776
8,782
7,541
8,877
6,779
9,279
7,625
41,905
6,642
7,389
7,695
7,118
8,410
248,917
7,194,404
