3,634,288
2,543,152
3,926,794
2,627,742
6,013,196
3,036,442
3,136,394
2,937,368
3,568,405
2,324,826,148
4,650,624
17,538,958
2,793,395
4,035,613
2,958,154
3,427,564
3,740,388
3,874,538
3,400,150
2,881,607
3,405,416
2,940,129
4,766,234
3,218,501
3,465,669
3,306,904
5,763,176
3,161,191
2,929,123
3,356,626
3,211,747
3,478,429
3,440,215
2,973,484
3,531,829
2,461,213
3,507,247
3,218,768
3,211,814
2,976,779
3,845,703
4,676,964
3,403,459
2,500,427
3,719,544
2,457,312
4,257,963
2,258,750
2,644,478
2,507,153
2,811,133
2,804,447
2,469,046
2,601,455
2,427,849
4,626,509
2,375,661
2,756,420
3,867,720
2,768,218
2,898,144
2,948,817
2,424,669
2,924,200
2,255,428
2,966,471
2,443,059
2,790,501
2,694,455
2,686,350
4,631,096
2,405,657
2,712,580
3,018,391
2,667,391
2,384,405
2,877,651
2,213,043
3,040,979
2,254,252
3,265,472
3,486,706
3,336,378
2,340,883
2,984,498
4,056,572
2,742,271
2,455,359
2,791,068
2,558,230
2,818,613
2,408,585
2,868,985
2,644,537
2,640,480
2,513,016
3,502,539
2,427,671
2,991,401
2,337,469
4,969,526
2,265,505
2,937,576
2,479,335
3,808,959
2,974,231
3,311,261
2,919,039
3,285,182
4,309,362
5,178,128
3,717,009
4,288,802
3,870,854
6,381,234
3,738,251
4,060,511
3,601,667
4,368,245
3,753,968
3,704,148
3,332,183
4,124,951
3,878,192
3,487,042
4,037,443
3,635,917
3,978,897
3,696,146
8,753,789
3,897,005
3,718,340
3,560,628
4,024,416
3,453,972
4,170,970
3,421,506
3,857,663
3,605,404
3,788,020
3,018,404
3,806,544
3,307,281
4,122,506
5,326,728
3,208,290
3,353,699
3,901,763
3,445,026
3,309,572
3,412,347
4,536,163
3,279,054
3,082,107
2,635,537
4,375,537
2,834,162
3,321,034
3,920,586
4,199,248
3,544,054
2,326,701
3,565,435
3,352,552
2,929,172
2,870,323
3,150,280
2,338,779
4,337,545
2,990,408
2,780,677
3,053,248
2,878,998
3,778,079
5,618,018
2,448,363
4,762,324
3,282,375
2,296,839
4,145,436
2,839,741
2,304,599
2,942,328
2,932,708
2,976,172
2,294,591
2,321,960
3,623,652
5,392,844
2,862,604
2,443,403
2,993,222
2,634,036
3,340,962
2,241,232
4,082,945
3,320,979
2,390,181
2,915,461
4,351,504
3,023,838
2,668,928
3,465,019
5,787,561
2,467,452
2,689,426
2,872,936
3,016,145
2,343,881
3,745,200
3,410,877
2,384,825
3,601,233
2,451,179
3,064,359
2,430,384
2,843,342
3,224,345
5,881,996
4,207,119
3,682,153
4,722,373
3,480,911
3,095,915
2,520,327
3,282,855
2,734,133
2,658,533
3,333,031
3,421,871
3,268,676
2,347,679
5,247,998
3,197,687
3,877,975
3,838,251
3,972,777
3,367,271
2,991,868
3,525,541
3,587,063
4,316,637
3,990,928
4,811,427
3,853,895
3,537,520
3,964,431
6,032,034
4,063,571
4,183,906
2,728,807
2,976,758
2,705,864
3,242,720
2,904,673
3,957,096
2,949,531
5,140,709
2,870,748
2,930,021
3,789,935
5,140,528
3,655,686
3,403,190
2,928,157
2,891,582
2,212,546
3,552,288
2,581,478
2,560,982
3,373,995
2,671,758
3,709,193
2,621,079
3,636,238
2,936,226
4,992,296
2,202,309
2,826,952
3,031,919
2,841,893
2,815,696
2,385,706
2,927,508
2,369,867
190,803,606
