874,626,595
489,616
444,851
472,261
458,942
458,015
455,666
473,997
475,744
434,246
461,369
684,111
455,158
563,464,596
525,887
3,708,998
450,847
557,177
427,953
587,758
518,569
571,104
473,594
492,739
475,391
545,296
698,546
548,954
515,116
542,130
499,491
446,858
589,113
502,844
522,618
719,814
692,562
645,555
697,427
726,488
978,007
493,064
524,607
556,628
573,359
586,847
542,361
581,347
473,476
556,734
565,287
559,787
550,102
432,338
652,236
778,830
553,465
557,363
569,140
678,092
476,323
469,822
457,272
525,600
487,640
395,313
481,933
402,692
469,624
475,937
808,333
415,876
513,533
463,969
453,002
425,162
453,455
453,254
482,856
448,079
450,450
455,013
495,734
521,012
448,288
680,495
493,056
422,904
492,603
392,239
487,866
411,220
477,772
401,836
514,014
492,656
468,445
436,288
452,822
839,665
372,482
491,183
389,741
501,019
454,036
518,944
482,044
457,969
519,584
411,487
624,864
440,429
557,907
680,529
670,756
441,911
476,624
441,376
439,901
489,056
533,637
461,314
479,283
442,968
558,400
455,892
430,864
481,765
637,467
552,399
444,189
451,477
510,820
459,636
451,205
456,246
486,384
515,926
519,612
459,749
434,203
465,197
522,639
640,797
568,251
495,802
395,631
604,166
458,489
512,586
477,560
488,128
468,075
438,902
475,352
500,865
506,609
466,877
696,087
401,533
480,426
411,819
473,357
482,699
493,785
2,226,620
749,742,524
