938,635,053
924,601,924
511,213
440,193
550,886
449,833
528,308
456,013
552,634
454,983
1,202,279,312
521,781
2,016,022
437,860
902,295
452,698
549,288
524,504
520,026
522,014
552,065
530,628
564,547
569,858
564,625
553,166
512,534
531,946
554,540
725,675
541,233
538,642
546,763
538,109
538,567
511,643
532,938
537,640
529,364
572,462
502,869
559,295
531,180
573,715
692,633
585,861
501,261
589,235
483,992
576,883
497,917
536,274
524,935
520,831
550,219
479,710
519,537
540,096
747,634
527,267
468,352
484,382
594,697
487,284
572,356
477,722
567,201
476,105
593,765
474,223
565,447
454,777
594,069
669,022
574,664
470,681
529,974
500,341
557,755
505,209
536,655
520,367
714,396
574,694
643,205
506,057
611,077
614,180
831,453
678,458
515,170
659,516
576,665
679,334
573,728
625,095
604,975
680,530
723,561
612,592
612,933
668,563
543,955
764,783
534,916
504,983
565,243
496,798
576,708
497,783
590,523
566,210
499,285
563,859
496,980
520,554
540,077
604,378
686,996
594,359
464,225
552,818
441,586
629,332
472,812
588,183
580,779
503,905
525,525
550,376
542,652
566,663
475,312
750,628
551,863
519,474
483,484
552,305
528,037
553,197
474,005
737,114
535,134
533,444
539,891
477,380
540,609
745,865
512,740
519,527
548,425
466,123
594,744
483,340
677,324
449,136
558,844
487,040
566,135
429,448
564,444
517,916
697,553
495,128
548,863
476,514
541,154
515,234
507,139
538,861
522,234
483,097
644,928
526,601
496,544
519,921
516,399
726,315
543,283
760,810
537,270
561,168
429,364
527,912
537,012
513,422
461,939
493,639
470,007
466,927
530,109
565,571
697,362
490,222
466,114
544,101
463,527
560,439
435,015
528,043
455,585
623,735
517,595
470,960
493,897
557,891
527,810
806,143
490,787
491,596
547,102
438,486
519,082
430,151
518,043
479,368
495,810
504,039
537,788
558,308
485,518
685,382
499,056
447,477
535,318
486,583
503,955
523,934
513,324
453,505
520,715
486,855
473,883
450,699
504,022
490,371
718,162
479,685
455,410
546,780
463,126
499,119
485,263
451,926
538,648
489,770
512,369
446,490
490,153
467,934
503,471
682,935
535,151
444,867
545,015
442,309
514,693
499,843
569,417
424,060
1,035,780
469,988
578,511
474,619
497,449
492,307
654,462
583,744
471,317
526,489
458,072
606,498
453,451
562,211
503,906
547,660
488,786
498,244
535,161
527,972
741,463
521,536
486,449
547,498
499,754
537,855
462,755
486,095
545,684
505,021
557,613
511,366
540,418
530,402
474,405
779,001
543,747
507,743
486,186
536,911
505,034
470,381
583,606
484,118
578,282
478,538
599,707
435,545
525,419
420,208
783,070
542,470
483,125
547,808
514,546
497,336
540,149
440,718
592,062
440,212
576,861
475,158
579,751
433,564
740,647
477,368
464,698
493,688
496,231
520,717
526,315
550,725
478,397
583,627
453,269
542,163
480,841
548,922
494,772
936,259
517,829
531,493
473,679
510,869
513,720
545,712
487,924
565,472
488,360
555,827
458,331
462,221
548,816
691,907
546,730
529,163
479,242
517,034
501,920
524,858
483,088
569,144
536,974
575,868
443,082
527,486
549,423
502,244
675,652
593,760
454,016
590,512
448,550
523,897
439,946
587,772
426,985
685,800
464,209
505,333
411,419
489,959
491,098
704,205
473,935,472
