3,770,324
3,001,931
3,855,525
2,755,482
3,562,592
2,892,939
3,574,792
798,271,738
4,611,483
14,860,500
3,030,115
4,025,991
4,603,397
3,745,636
3,225,786
3,516,450
3,726,467
4,050,899
3,585,489
4,012,858
3,699,811
4,234,456
5,458,027
4,097,865
3,426,791
4,083,288
3,966,788
4,197,388
3,442,574
4,235,508
3,622,547
4,003,925
3,645,976
4,361,765
3,742,466
4,025,672
3,634,434
6,080,137
3,582,301
4,081,805
3,702,259
4,168,848
4,582,969
4,699,382
4,204,411
4,779,864
4,458,777
4,750,636
4,228,916
4,501,490
4,465,531
6,713,051
3,487,314
4,229,596
3,224,330
4,150,034
3,561,780
4,189,841
3,664,653
3,283,197
3,516,219
4,138,941
3,629,376
4,234,148
3,251,626
4,092,979
5,726,453
4,042,932
3,112,484
3,548,590
3,424,697
5,490,749
3,771,326
3,818,817
3,544,086
4,208,376
3,542,671
3,632,085
3,904,489
3,126,529
3,863,854
5,478,058
4,026,808
3,594,117
3,258,695
3,311,763
4,694,228
3,535,719
3,579,624
3,301,265
2,838,773
2,496,923
2,834,273
3,260,983
4,202,170
2,735,577
4,364,435
3,306,235
4,230,932
3,599,972
4,168,578
3,491,488
4,434,320
3,234,642
3,335,497
4,336,342
3,138,621
2,655,804
3,484,714
3,659,807
2,685,318
4,312,787
2,798,956
3,097,956
2,973,984
2,581,443
3,095,768
3,738,364
2,768,458
3,587,136
2,554,837
2,752,779
2,400,102
2,675,606
2,665,867
5,663,756
3,568,710
2,743,099
3,336,440
3,722,120
4,861,013
2,571,903
6,506,224
3,271,882
3,547,428
3,032,215
2,409,857
3,210,457
2,617,854
2,752,438
4,406,045
3,310,502
4,103,749
2,617,927
3,032,366
3,160,572
2,837,632
3,539,699
2,773,947
2,700,683
3,207,108
2,527,845
2,613,534
3,809,772
4,971,566
2,493,390
2,868,903
2,607,349
3,299,778
3,297,793
3,880,967
3,515,811
3,551,301
3,739,246
2,993,081
3,592,007
3,400,670
3,038,088
3,075,934
4,196,479
4,076,791
3,985,630
3,797,777
3,895,660
3,709,907
3,366,483
3,248,260
3,658,119
3,520,970
4,330,422
3,299,129
3,144,506
3,431,427
4,158,264
5,728,128
3,769,958
3,885,435
4,003,451
4,020,301
5,516,798
3,740,100
3,641,087
2,939,552
2,609,303
2,490,774
3,382,127
4,021,885
3,392,771
4,107,273
5,929,132
4,538,913
3,411,457
2,971,350
2,414,081
3,527,063
3,875,536
3,570,540
21,580,851
2,137,922,785
