22,015
27,003
21,838
26,899
19,852
29,166
21,208
27,894
20,602
43,309
22,010
27,691
21,066
29,353
22,571
20,995,889
28,283
43,727
31,800
21,698
26,994
30,893
28,838
30,875
47,927
33,535
37,375
33,078
33,601
35,091
28,616
53,259
56,535
56,189
52,636
28,642
36,679
41,529
20,439
60,178
30,798
35,103
31,316
42,501
28,236
30,151
42,755
27,650
21,344
37,975
19,805
27,640
21,496
28,157
36,331
23,112
26,063
30,098
23,426
18,871
27,335
20,404
29,464
25,318
28,926
24,694
25,815
20,151
28,529
27,733
19,886
18,620
25,824
28,666
21,760
28,404
21,089
28,612
19,615
26,329
24,889
27,310
24,840
46,847
27,464
21,432
23,712
23,505
26,028
22,432
34,553
25,772
24,503
23,004
27,199
21,203
26,993
25,554
41,060
22,411
32,190
22,335
26,578
21,995
24,748
22,643
27,461
22,618
28,560
21,483
28,370
21,251
43,378
22,876
24,127
25,986
21,200
27,368
22,488
26,206
21,720
27,097
23,053
25,450
27,937
21,312
27,653
40,393
26,695
21,370
28,401
21,846
27,433
21,749
354,162
167,624
