223,364
7,057
1,580,846
1,461,500
950,082
5,622
7,158
5,899
45,893
7,021
5,476
7,012
5,694
6,557
6,017
46,317
5,227
28,305,349
7,062
49,162
6,018
6,321
6,206
43,362
6,740
6,542
6,287
5,029
8,113
7,267
8,410
7,511
8,049
9,872
6,691
46,416
11,734
12,725
12,985
9,098
7,601
6,861
7,317
6,726
6,481
8,321
7,450
6,474
7,030
8,448
45,425
9,561
5,030
7,196
14,937
9,964
5,446
7,549
5,249
6,160
5,263
6,949
6,232
7,246
44,911
7,121
5,168
7,920
5,643
5,908
5,329
5,774
14,513
6,041
12,216
7,214
10,071
9,008
6,804
47,211
7,300
8,266
8,823
8,128
7,077
9,604
6,183
6,678
8,470
6,806
8,597
6,318
11,359
6,263
48,496
6,478
7,304
7,555
6,844
8,020
7,058
7,946
8,002
6,158
7,480
5,899
9,033
6,682
47,752
7,745
8,544
7,229
11,702
6,250
7,742
5,859
7,941
6,249
7,896
7,129
9,482
5,920
6,596
45,655
8,411
7,518
6,659
8,151
6,299
7,514
14,338
7,322
7,731
7,025
7,632
7,069
6,024
46,970
6,717
7,893
6,026
7,819
7,794
6,233
8,285
6,158
7,648
6,326
7,873
6,176
7,122
6,241
44,764
8,155
5,981
8,299
5,970
7,239
6,459
7,954
6,318
8,071
6,267
7,643
5,926
7,834
45,759
6,500
7,183
6,731
7,757
6,292
6,336
7,906
6,540
7,750
6,229
7,692
7,837
6,187
8,204
44,843
5,159,546
5,826,091
6,581
