2,678,683
8,947
6,531
9,905
6,918
7,419
9,794
6,623
13,471
6,556
8,800
6,793
14,492
7,937
784,694
31,849
28,176
17,353
8,300
9,606
7,624
12,397
14,605
13,608
7,666
8,903
9,053
11,267
12,552
10,050
14,392
18,449
16,448
13,735
12,296
11,946
9,804
16,363
13,153
8,425
12,341
11,016
10,405
11,483
11,834
12,823
8,714
7,364
8,789
5,046
8,829
6,405
12,179
7,493
7,628
9,443
6,422
9,607
6,072
5,099
8,501
6,329
7,558
5,903
7,813
5,977
10,341
9,795
7,200
7,945
7,085
7,774
5,932
7,615
7,785
6,487
8,180
6,323
8,300
9,715
6,291
13,098
6,363
7,461
8,756
6,167
8,011
6,527
7,578
7,758
6,075
9,674
8,235
7,761
8,207
10,623
7,252
9,148
6,145
10,160
6,982
7,052
6,292
8,333
7,980
10,494
6,371
9,156
6,164
8,901
10,965
9,661
6,131
8,643
7,841
8,670
7,549
8,385
6,851
7,346
8,489
8,449
7,754
8,410
6,793
13,203
6,172
8,277
6,446
5,837
8,913
5,891
11,490
7,194
6,994
6,882
5,918
8,299
5,719
11,716
6,841
8,972
6,343
7,447
5,965
8,283
5,923
7,404
5,920
5,889
8,042
5,688
8,033
22,771
4,583,828
