2,349,730
3,113,099
2,307,797
3,548,956
2,489,210
2,972,471
2,345,539
632,406,298
2,823,666
53,512,558
2,723,430
4,012,990
2,444,706
2,922,831
4,586,864
9,344,383
2,574,970
3,943,428
2,737,295
3,168,737
2,548,082
3,519,496
3,642,865
4,178,013
3,642,015
3,892,118
2,219,715
3,778,374
4,449,285
2,244,856
3,942,491
2,534,003
3,232,070
2,804,761
3,521,033
2,500,570
3,540,509
3,212,157
3,558,394
2,201,575
3,864,922
2,142,896
3,070,041
4,169,344
3,502,956
3,688,230
2,190,565
3,494,216
3,654,427
3,171,384
2,006,011
2,738,351
1,734,275
2,854,964
1,990,472
3,039,020
2,079,942
3,059,449
37,130,009
3,148,948
2,169,959
3,093,140
2,112,626
6,683,463
2,018,634
6,461,750
3,105,591
2,137,279
2,437,870
2,056,239
1,825,707
2,978,905
3,625,007
3,698,045
1,947,710
2,523,056
2,771,786
2,325,993
3,054,917
2,275,623
2,623,131
2,106,285
2,254,995
2,621,256
1,525,213
2,924,804
1,953,395
3,839,594
2,081,166
3,323,687
2,370,489
2,261,211
2,805,376
2,104,655
3,213,069
2,797,097
1,992,165
3,145,780
2,129,519
2,685,384
3,093,904
3,111,411
3,842,171
1,938,880
2,871,042
2,250,668
3,053,180
1,696,846
3,187,412
2,196,185
2,967,614
1,966,559
2,771,341
2,642,665
2,690,418
2,321,354
3,770,701
2,836,064
1,929,476
2,612,356
2,917,118
1,916,041
2,461,950
1,944,841
2,507,943
2,881,294
3,155,478
3,122,185
1,934,291
2,438,391
2,008,030
3,967,299
1,935,264
2,525,373
2,481,148
1,927,632
2,800,907
2,097,212
2,302,435
1,909,403
2,892,605
1,986,636
84,718,127
1,862,168
14,014,985
3,154,022
2,217,583
2,693,751
2,602,522
23,175,358
2,475,935,372
