6,647,639
912,317
38,429
42,911
38,041
57,810
36,828
45,234
34,757
83,317
35,289
43,020
35,625
46,008
3,205,273
2,978,367
83,596
63,176
35,624
63,167
35,876
60,156
40,817
70,529
66,001
53,180
56,478
55,451
60,999
47,077
83,108
85,112
86,516
63,626
49,767
54,613
65,543
36,869
83,164
55,690
51,708
50,762
67,744
42,231
57,153
59,298
36,454
35,031
43,276
37,847
41,687
31,027
42,671
97,311
52,441
56,993
39,728
52,669
33,420
49,513
34,140
47,489
27,471
38,020
34,029
39,084
32,625
43,249
48,297
58,331
27,097
36,059
47,526
38,482
38,855
44,993
36,604
43,602
34,656
43,498
33,542
37,868
46,069
78,879
34,641
43,818
42,464
41,214
41,614
38,990
45,989
43,406
38,319
46,227
34,811
45,959
40,707
34,356
50,798
44,011
46,299
44,470
44,895
34,647
45,166
34,957
41,116
39,128
41,738
42,288
33,983
42,930
64,138
39,373
37,452
39,165
37,715
47,470
43,248
31,772
565,647
35,183
55,822
28,065
49,643
37,064
49,926
51,346
37,896
37,142
44,744
35,775
47,611
39,494
44,627
45,718
34,516
50,112
36,402
44,677
115,709
