515,410,714
55,387,517
2,353,501
1,728,320
340,375
2,056,379
319,166
413,584
319,956
445,517
638,526
529,061
330,378
420,361,003
365,718
4,242,820
434,471
471,289
992,810
333,983
405,811
354,577
575,838
380,054
457,378
618,460
532,309
3,204,117
521,057
438,744
733,576
564,954
816,526
541,230
452,498
456,484
588,584
347,927
598,273
647,601
640,889
481,935
741,224
370,545
491,843
541,676
450,857
328,589
438,496
413,731
403,940
356,264
312,490
474,876
553,685
421,139
312,210
362,625
297,795
464,181
324,448
454,520
401,976
432,409
357,074
408,496
294,873
427,532
372,939
690,559
287,509
446,637
324,222
351,874
484,830
276,901
498,886
348,625
398,820
314,091
324,840
440,427
368,253
408,936
638,367
323,773
417,095
327,221
460,024
345,897
443,505
367,754
401,018
341,905
454,383
477,197
312,750
339,759
377,097
711,559
847,858
400,034
418,215
306,023
509,878
381,428
416,888
303,735
447,948
329,387
434,330
337,912
400,833
505,863
493,359
256,113
519,599
315,412
500,247
342,167
433,992
298,750
495,068
335,840
417,084
334,736
476,313
331,095
49,293,200
324,052
411,942
310,022
462,052
622,919
383,013
334,285
449,820
322,874
431,574
574,871
996,776
330,414
585,485
343,670
9,002,153
306,097
460,880
322,171
389,322
323,529
425,995
339,148
402,928
322,525
402,333
1,325,678
17,025,168
597,149
302,623
398,824
296,852
395,250
305,480
376,966
300,527
4,395,667
208,992,673
134,783,908
280,257,943
518,549
406,240
